period,time,x,y,freeKick,rightFoot,leftFoot,head,opportunity,goal
1,2362,93,69,0,1,0,0,1,0
1,2454,92,59,0,1,0,0,1,0
2,108,97,73,0,1,0,0,1,0
2,601,84,42,0,1,0,0,1,0
2,734,97,71,0,1,0,0,1,0
2,918,79,58,0,1,0,0,0,0
2,979,77,29,0,1,0,0,0,0
2,1142,88,22,0,1,0,0,0,0
2,1298,87,34,0,0,1,0,0,0
2,1766,80,29,0,1,0,0,1,0
2,1909,78,76,0,1,0,0,1,0
2,2293,74,21,0,0,1,0,1,0
1,161,88,53,0,0,0,1,1,1
1,1018,78,59,0,0,1,0,1,0
1,1749,76,59,0,1,0,0,0,0
1,2281,97,45,0,0,1,0,1,1
1,2745,91,44,0,0,0,1,1,0
2,1432,78,28,0,1,0,0,0,0
2,1529,90,50,0,1,0,0,1,1
2,1672,93,30,0,0,1,0,1,0
2,1820,89,40,0,1,0,0,1,1
2,2365,87,70,0,1,0,0,0,0
2,2393,91,31,0,1,0,0,1,0
2,2470,87,35,0,1,0,0,1,0
1,38,91,34,0,0,1,0,1,1
1,452,77,37,0,0,1,0,0,0
1,476,86,53,0,1,0,0,1,0
1,851,95,46,0,1,0,0,1,0
1,1084,91,34,0,1,0,0,1,0
1,1429,75,20,0,0,1,0,0,0
1,1486,84,56,0,1,0,0,0,0
1,1700,71,52,0,1,0,0,0,0
1,1725,73,32,0,0,1,0,0,0
1,1763,76,42,0,0,1,0,0,0
1,1850,68,47,0,1,0,0,0,0
1,1952,88,32,0,1,0,0,1,0
1,2017,88,30,0,0,1,0,1,0
1,2227,78,73,0,1,0,0,0,0
1,2247,76,44,0,0,1,0,0,0
2,251,87,28,0,1,0,0,0,0
2,283,86,33,0,0,1,0,1,0
2,526,80,53,0,0,1,0,1,0
2,754,62,44,0,1,0,0,0,0
2,942,82,49,0,1,0,0,1,0
2,1237,74,36,1,1,0,0,1,0
2,1297,94,31,0,0,1,0,1,0
2,1550,86,27,0,0,1,0,0,0
2,1579,75,63,0,1,0,0,0,0
2,1660,81,72,0,0,1,0,1,0
2,1904,79,46,0,0,1,0,1,0
2,2164,73,58,1,0,1,0,0,0
2,2588,87,42,0,0,1,0,1,0
2,2925,89,66,0,0,0,1,1,0
1,148,80,69,0,1,0,0,0,0
1,1340,89,58,0,0,0,1,1,0
1,1556,82,59,0,1,0,0,0,0
1,1720,79,81,0,1,0,0,0,0
1,2041,83,50,0,1,0,0,0,0
1,2301,89,65,0,1,0,0,1,0
1,2376,77,55,0,0,1,0,0,0
1,2380,69,28,0,0,1,0,0,0
1,2539,59,92,0,1,0,0,1,0
2,356,92,40,0,0,0,1,1,0
2,438,79,36,0,1,0,0,0,0
2,535,68,61,0,1,0,0,0,0
2,632,81,34,0,1,0,0,1,0
2,1408,71,39,1,0,1,0,1,1
2,1584,76,61,0,0,1,0,1,0
2,1696,90,26,0,1,0,0,0,0
2,1791,78,49,0,1,0,0,0,0
2,2623,87,52,0,0,1,0,1,0
2,2736,86,65,0,1,0,0,1,0
1,431,90,37,0,0,1,0,1,1
1,613,78,69,0,1,0,0,0,0
1,776,83,39,0,0,1,0,0,0
1,993,77,72,0,0,1,0,0,0
1,1026,96,46,0,0,0,1,1,0
1,1195,92,43,0,0,0,1,1,1
1,1269,89,52,0,1,0,0,1,0
1,1479,93,45,0,1,0,0,1,0
1,2031,91,25,0,0,1,0,1,0
1,2034,93,33,0,1,0,0,1,0
1,2321,90,39,0,0,0,1,0,0
1,2528,80,64,0,1,0,0,0,0
1,2672,91,35,0,1,0,0,1,0
2,66,80,69,0,0,1,0,0,0
2,118,96,51,0,0,0,1,1,1
2,400,93,51,0,0,0,1,1,1
2,493,66,64,0,0,1,0,0,0
2,631,93,17,1,1,0,0,1,0
2,790,94,49,0,1,0,0,1,1
2,1670,78,35,0,0,1,0,0,0
2,2239,84,48,0,1,0,0,1,0
2,2497,91,68,0,1,0,0,1,1
2,2673,75,48,0,1,0,0,1,1
1,67,83,36,0,0,1,0,1,0
1,156,98,64,0,0,0,1,1,0
1,390,87,49,0,1,0,0,1,0
1,421,91,45,0,0,1,0,1,0
1,452,85,50,0,1,0,0,1,0
1,525,89,39,0,1,0,0,0,0
1,588,80,45,0,1,0,0,1,0
1,634,83,36,0,0,1,0,0,0
1,681,68,33,0,1,0,0,0,0
1,715,88,70,0,0,1,0,1,0
1,838,77,65,0,1,0,0,0,0
1,941,83,69,0,0,1,0,1,0
1,992,86,57,0,0,1,0,1,0
1,1107,91,33,0,0,1,0,1,0
1,1283,69,31,1,0,1,0,0,0
1,1516,85,38,0,1,0,0,1,0
1,1862,91,68,0,0,1,0,1,0
1,2165,95,64,0,0,0,1,1,0
1,2267,96,48,0,1,0,0,1,0
1,2269,95,60,0,0,1,0,1,0
1,2677,92,33,0,0,1,0,1,0
1,2702,97,44,0,1,0,0,1,0
2,97,90,45,0,1,0,0,1,0
2,163,86,62,0,1,0,0,1,0
2,256,88,38,0,1,0,0,1,1
2,796,91,64,0,0,1,0,1,0
2,816,83,52,0,0,1,0,1,1
2,1074,82,66,0,1,0,0,0,0
2,1082,90,64,0,1,0,0,1,0
2,1255,86,63,0,0,1,0,1,0
2,1476,87,45,0,1,0,0,1,0
2,1787,90,38,0,1,0,0,1,1
2,2373,83,49,0,0,1,0,1,0
2,2494,90,69,0,1,0,0,1,0
1,207,86,44,0,1,0,0,1,1
1,399,88,51,0,0,0,1,1,0
1,972,92,33,0,0,1,0,1,0
1,1424,90,63,0,0,0,1,1,0
1,1674,86,21,0,0,0,1,1,1
1,1777,98,67,0,1,0,0,1,0
1,2008,95,60,0,0,0,1,1,0
1,2120,87,58,0,1,0,0,1,0
1,2285,90,34,0,1,0,0,1,0
1,2354,72,30,0,1,0,0,1,0
1,2453,80,26,1,0,1,0,0,0
2,65,83,34,0,1,0,0,1,0
2,647,95,48,0,0,0,1,1,0
2,1254,90,45,0,0,0,1,1,0
2,1349,92,43,0,0,0,1,1,0
2,1419,77,75,0,0,1,0,1,0
2,2019,69,52,0,1,0,0,1,0
2,2704,87,67,0,1,0,0,1,0
2,2744,83,65,0,0,1,0,0,0
2,2853,82,67,0,1,0,0,1,0
1,513,95,57,0,1,0,0,1,0
1,515,83,49,0,1,0,0,1,0
1,519,86,53,0,0,1,0,1,1
1,1848,91,56,0,0,0,1,1,0
1,2109,73,47,0,0,1,0,0,0
1,2477,90,47,0,0,0,1,1,0
1,2509,72,49,0,1,0,0,1,0
2,282,91,50,0,0,0,1,1,0
2,367,91,47,0,0,0,1,1,0
2,580,94,53,0,0,0,1,1,0
2,1028,92,65,0,0,0,1,1,0
2,1420,94,52,0,0,1,0,1,0
2,1771,90,58,0,1,0,0,1,0
2,1974,79,66,0,0,1,0,0,0
2,2365,86,64,0,1,0,0,1,0
2,2662,70,37,0,0,1,0,0,0
2,2994,92,56,0,0,0,1,1,1
1,561,92,34,0,0,0,1,1,0
1,567,72,48,0,1,0,0,1,0
1,640,91,60,0,1,0,0,1,0
1,670,77,47,0,0,1,0,0,0
1,916,71,77,1,0,1,0,0,0
1,1008,96,56,0,0,1,0,0,0
1,1014,80,66,0,0,1,0,0,0
1,1085,74,68,0,0,1,0,1,0
1,1351,88,45,0,0,0,1,1,0
1,2113,84,73,0,0,1,0,1,1
1,2309,79,42,0,1,0,0,0,0
1,2312,72,61,0,0,1,0,0,0
1,2428,79,59,0,0,1,0,0,0
2,233,85,29,0,1,0,0,0,0
2,439,74,60,0,1,0,0,0,0
2,540,88,54,0,0,1,0,0,0
2,568,88,35,0,0,1,0,1,1
2,727,71,59,0,0,1,0,1,0
2,782,71,55,0,0,1,0,0,0
2,940,84,65,0,0,1,0,1,1
2,1127,89,53,0,1,0,0,1,1
2,1281,72,20,0,1,0,0,0,0
2,1685,89,61,0,0,0,1,1,0
2,1687,76,50,0,0,1,0,0,0
2,1689,87,74,0,1,0,0,1,0
2,1988,86,49,0,0,1,0,0,0
2,2152,92,68,0,1,0,0,1,0
2,2220,78,60,0,1,0,0,0,0
1,643,88,26,0,0,1,0,1,0
1,1323,95,61,0,0,0,1,1,0
1,1466,83,60,0,0,1,0,0,0
1,1704,93,64,0,1,0,0,1,1
1,1809,90,61,0,0,1,0,1,0
1,2078,75,65,0,0,1,0,0,0
1,2109,71,24,0,1,0,0,0,0
1,2205,80,38,0,1,0,0,1,0
2,140,87,51,0,0,1,0,1,0
2,236,84,33,0,0,1,0,1,0
2,581,81,44,0,1,0,0,1,0
2,757,73,64,0,1,0,0,0,0
2,1055,90,34,0,0,1,0,1,0
2,1057,92,52,0,1,0,0,1,0
2,1213,85,54,0,1,0,0,1,1
2,1354,85,44,0,1,0,0,1,0
2,1646,78,38,0,1,0,0,1,0
2,1866,79,24,0,1,0,0,1,0
2,2303,80,28,0,1,0,0,1,0
2,2512,73,64,0,1,0,0,1,0
2,2662,80,72,0,0,1,0,0,0
1,146,83,33,0,1,0,0,1,0
1,193,88,68,0,1,0,0,1,1
1,621,89,29,0,1,0,0,1,0
1,791,75,56,1,1,0,0,1,1
1,868,75,36,0,0,1,0,0,0
1,1234,78,29,0,0,1,0,0,0
1,1294,72,55,0,1,0,0,0,0
1,1749,96,32,0,0,1,0,1,1
1,1927,88,33,0,0,1,0,1,0
1,1931,88,60,0,1,0,0,1,0
1,1934,88,64,0,1,0,0,1,0
1,2237,88,57,0,0,0,1,1,0
1,2435,82,56,0,1,0,0,0,0
1,2546,81,49,0,1,0,0,1,0
2,134,81,70,0,1,0,0,0,0
2,206,74,35,0,1,0,0,0,0
2,383,73,36,0,0,1,0,0,0
2,435,88,26,0,1,0,0,1,0
2,604,96,67,0,0,0,1,1,0
2,1848,97,47,0,0,0,1,1,1
2,1931,77,65,0,0,1,0,1,0
2,1991,89,41,0,0,1,0,1,0
2,2196,79,31,0,1,0,0,1,0
2,2437,88,52,0,0,0,1,1,0
2,2600,96,73,0,1,0,0,1,0
1,52,73,53,0,1,0,0,0,0
1,201,78,57,0,0,1,0,1,0
1,239,72,67,0,1,0,0,1,0
1,306,70,21,0,1,0,0,0,0
1,724,91,31,0,1,0,0,1,0
1,882,90,59,0,0,1,0,1,0
1,1007,87,71,0,1,0,0,1,0
1,1034,97,47,0,1,0,0,1,1
1,1393,88,44,0,1,0,0,1,0
1,1536,86,63,0,0,1,0,1,0
1,1700,66,19,0,1,0,0,1,0
1,1776,72,45,0,0,1,0,1,0
1,1804,89,50,0,0,0,1,1,0
1,1820,82,52,0,1,0,0,0,0
1,1890,89,35,0,1,0,0,1,1
1,2067,75,63,0,1,0,0,0,0
1,2370,91,50,0,0,0,1,1,0
1,2668,91,45,0,0,0,1,1,0
2,136,81,73,1,1,0,0,1,0
2,377,77,66,0,1,0,0,0,0
2,441,76,70,0,1,0,0,0,0
2,447,78,57,0,1,0,0,1,0
2,537,95,47,0,0,1,0,1,1
2,655,72,47,0,1,0,0,0,0
2,776,75,51,0,1,0,0,1,0
2,1037,96,32,0,0,1,0,1,0
2,1086,96,41,0,0,1,0,1,1
2,1252,80,82,0,1,0,0,1,0
2,1289,93,68,0,1,0,0,1,0
2,1533,92,65,0,0,1,0,1,0
2,1538,74,65,0,0,1,0,0,0
2,2245,93,65,0,1,0,0,1,0
2,2383,92,47,0,0,0,1,1,1
2,2435,92,28,0,0,1,0,1,0
2,2813,86,43,0,1,0,0,0,0
1,299,80,70,0,1,0,0,0,0
1,473,89,24,0,1,0,0,0,0
1,514,73,38,0,1,0,0,0,0
1,545,84,70,0,0,1,0,0,0
1,832,86,63,0,0,1,0,1,1
1,1317,78,66,1,0,1,0,1,1
1,1447,70,69,0,1,0,0,0,0
1,1902,90,56,0,0,0,1,1,0
1,1990,97,55,0,1,0,0,1,1
1,2445,78,62,0,1,0,0,0,0
2,422,88,49,0,1,0,0,0,0
2,1131,75,39,0,0,1,0,0,0
2,1188,91,64,0,0,1,0,1,1
2,1485,93,58,0,0,0,1,1,1
2,2173,95,44,0,0,0,1,1,0
2,2188,88,26,0,0,1,0,0,0
2,2534,85,34,0,0,1,0,1,0
2,2745,90,64,0,1,0,0,1,0
2,2937,88,71,0,0,1,0,1,0
1,477,85,28,0,0,1,0,1,0
1,1018,93,5,1,0,1,0,1,0
1,1090,81,44,0,1,0,0,0,0
1,1118,93,47,0,0,0,1,1,0
1,1163,94,42,0,0,0,1,1,0
1,2207,87,62,0,0,1,0,1,0
1,2362,87,45,0,1,0,0,1,0
1,2642,94,50,0,0,0,1,1,0
2,454,90,25,0,0,1,0,1,0
2,461,73,65,0,1,0,0,1,0
2,627,88,43,0,0,1,0,1,0
2,765,81,28,0,1,0,0,1,0
2,1218,89,43,0,0,1,0,0,0
2,1447,87,28,0,0,1,0,0,0
2,1677,93,46,0,0,0,1,1,0
2,1936,84,50,0,0,1,0,1,0
2,2446,96,54,0,0,0,1,1,0
2,2648,79,66,0,1,0,0,0,0
2,2770,89,63,0,1,0,0,1,0
2,2833,79,18,0,0,1,0,0,0
2,2884,94,64,0,0,1,0,1,0
1,86,92,51,0,0,0,1,1,0
1,445,88,61,0,0,1,0,0,0
1,971,80,31,0,0,1,0,0,0
1,1028,75,54,0,0,1,0,1,0
1,1071,95,59,0,1,0,0,1,0
1,1540,77,73,0,0,1,0,0,0
1,1890,84,47,0,0,1,0,1,1
1,2416,81,65,0,1,0,0,1,0
1,2630,82,39,0,0,1,0,0,0
1,2661,79,42,0,0,1,0,1,0
1,2852,89,55,0,0,0,1,1,0
2,277,77,38,0,0,1,0,0,0
2,391,89,44,0,0,0,1,1,0
2,537,84,45,0,1,0,0,1,0
2,1486,87,34,0,1,0,0,1,0
2,1827,87,38,0,1,0,0,1,0
2,2090,73,58,0,0,1,0,0,0
2,2194,91,60,0,0,0,1,1,0
2,2332,82,53,1,0,1,0,1,0
1,84,83,36,0,1,0,0,0,0
1,207,99,49,0,0,1,0,1,1
1,737,89,57,0,1,0,0,1,1
1,1075,78,62,1,1,0,0,0,0
1,1382,97,54,0,1,0,0,1,1
1,1740,76,73,0,1,0,0,1,0
1,2140,77,37,0,0,1,0,0,0
1,2210,83,37,0,0,1,0,1,0
1,2376,79,57,0,1,0,0,1,0
2,128,90,54,0,1,0,0,0,0
2,135,88,54,0,0,1,0,0,0
2,140,81,28,0,0,1,0,1,0
2,278,73,48,0,0,1,0,1,0
2,412,82,53,0,1,0,0,0,0
2,440,87,37,0,0,0,1,1,0
2,545,71,35,0,0,1,0,1,0
2,552,89,30,0,1,0,0,1,1
2,845,73,27,0,0,1,0,1,0
2,1093,91,48,0,0,0,1,1,0
2,1384,83,40,0,1,0,0,0,0
2,1489,92,68,0,0,1,0,1,0
2,1821,85,59,0,1,0,0,1,1
2,1895,77,29,0,0,1,0,0,0
2,1949,77,59,0,0,1,0,1,0
2,2179,70,34,1,0,1,0,1,0
2,2278,87,41,0,1,0,0,1,0
2,2325,95,32,0,0,1,0,1,0
2,2327,88,32,0,1,0,0,1,0
2,2453,88,53,0,0,1,0,1,1
2,2528,74,48,0,0,1,0,0,0
1,301,72,66,1,0,1,0,1,0
1,353,76,61,0,0,1,0,0,0
1,395,91,70,0,0,0,1,0,0
1,401,72,74,0,1,0,0,0,0
1,515,79,34,0,1,0,0,1,0
1,764,74,25,0,0,1,0,1,0
1,978,96,57,0,0,1,0,1,1
1,1077,86,58,0,0,1,0,1,1
1,1154,85,59,0,1,0,0,1,0
1,1374,86,49,0,0,0,1,1,0
1,1388,88,52,0,0,0,1,1,0
1,1597,78,38,0,0,1,0,0,0
1,1651,86,66,0,1,0,0,1,0
1,2403,73,63,1,1,0,0,1,0
1,2541,76,40,0,1,0,0,1,0
1,2610,95,59,0,1,0,0,1,1
2,231,94,55,0,0,0,1,1,0
2,285,71,34,0,1,0,0,1,0
2,656,85,32,0,0,1,0,1,0
2,940,92,56,0,1,0,0,1,0
2,1106,89,27,0,0,1,0,1,0
2,1212,91,32,0,0,1,0,1,0
2,1397,87,71,0,0,1,0,1,0
2,1782,77,47,0,0,1,0,0,0
2,1923,94,54,0,0,0,1,1,0
2,2377,76,13,0,0,1,0,1,0
2,2481,92,33,0,0,1,0,1,0
1,225,70,48,0,0,1,0,0,0
1,294,91,70,0,1,0,0,0,0
1,422,76,73,0,1,0,0,0,0
1,503,89,62,0,0,1,0,1,0
1,596,79,53,0,1,0,0,0,0
1,806,78,67,0,1,0,0,1,0
1,972,83,52,0,1,0,0,0,0
1,1292,89,36,0,1,0,0,1,0
1,2120,96,50,0,1,0,0,1,1
2,77,74,51,0,1,0,0,0,0
2,154,82,39,0,0,1,0,1,0
2,297,78,45,0,0,1,0,1,0
2,495,86,66,0,1,0,0,1,0
2,516,76,43,0,0,1,0,1,0
2,1024,95,61,0,0,0,1,1,0
2,1244,76,74,0,1,0,0,1,0
2,1274,84,49,0,1,0,0,1,1
2,1429,88,68,0,0,1,0,0,0
2,1496,81,53,0,0,1,0,0,0
2,1516,82,70,0,1,0,0,0,0
2,1606,87,61,0,0,0,1,0,0
2,1712,72,33,0,1,0,0,0,0
2,2118,81,35,0,1,0,0,0,0
2,2897,68,54,0,0,1,0,0,0
1,375,74,51,0,0,1,0,0,0
1,489,74,75,0,1,0,0,0,0
1,760,74,19,1,1,0,0,1,0
1,1004,89,44,0,0,0,1,1,0
1,1045,76,58,0,0,1,0,1,0
1,1356,85,52,0,1,0,0,1,1
1,2163,88,74,0,0,1,0,1,0
1,2309,85,46,0,1,0,0,0,0
1,2311,79,42,0,1,0,0,0,0
1,2381,83,47,0,1,0,0,0,0
1,2700,94,55,0,0,1,0,1,0
1,2702,92,37,0,0,0,1,1,0
2,448,75,73,0,1,0,0,0,0
2,593,90,55,0,1,0,0,1,0
2,680,78,62,0,0,1,0,0,0
2,809,82,49,0,0,1,0,0,0
2,1077,86,58,0,1,0,0,1,1
2,1252,71,23,0,1,0,0,1,0
2,1891,80,42,0,0,1,0,1,0
2,1946,72,43,0,1,0,0,1,0
2,2648,90,36,0,1,0,0,1,0
1,107,83,47,0,1,0,0,1,0
1,487,80,25,0,1,0,0,0,0
1,648,86,13,1,1,0,0,1,0
1,831,76,63,0,0,1,0,0,0
1,979,79,26,0,0,1,0,0,0
1,1126,89,35,0,1,0,0,1,0
1,1146,82,27,0,1,0,0,1,0
1,1248,85,28,0,1,0,0,1,0
1,1308,87,48,0,1,0,0,1,1
1,1591,81,68,0,1,0,0,1,0
1,1723,87,47,0,1,0,0,1,0
1,2151,86,28,0,0,1,0,0,0
1,2349,72,47,0,1,0,0,0,0
1,2410,92,54,0,0,0,1,1,1
1,2701,94,61,0,1,0,0,1,0
2,112,85,35,0,1,0,0,0,0
2,202,95,28,0,0,1,0,1,0
2,475,87,31,0,1,0,0,1,0
2,512,96,47,0,0,1,0,1,1
2,792,87,45,0,0,1,0,0,0
2,995,81,26,1,1,0,0,1,0
2,1024,91,36,0,1,0,0,1,0
2,1258,83,69,1,0,1,0,0,0
2,1269,92,40,0,0,0,1,1,0
2,1572,74,37,0,0,1,0,1,0
2,1783,77,43,0,1,0,0,1,0
2,2305,92,28,0,0,1,0,1,0
2,2419,74,31,0,0,1,0,1,0
2,2695,82,38,0,1,0,0,1,0
2,2902,86,70,0,1,0,0,0,0
1,18,89,37,0,0,1,0,1,0
1,276,74,66,0,0,1,0,0,0
1,555,91,31,0,1,0,0,1,0
1,776,91,68,0,1,0,0,1,0
1,1117,70,41,0,0,1,0,0,0
1,1256,82,61,0,1,0,0,0,0
1,1399,88,65,0,0,1,0,1,0
1,1586,86,36,0,1,0,0,1,0
1,1619,90,43,0,0,0,1,0,0
1,1653,93,54,0,0,0,1,1,0
1,1760,92,42,0,1,0,0,1,0
1,1817,85,22,0,1,0,0,0,0
1,1861,95,44,0,0,0,1,1,0
1,1863,89,55,0,0,1,0,1,0
1,1945,89,34,0,0,1,0,1,1
1,2229,86,75,0,1,0,0,1,0
1,2470,86,39,0,0,1,0,0,0
2,83,74,38,0,1,0,0,1,0
2,394,83,36,0,1,0,0,0,0
2,945,74,75,0,1,0,0,0,0
2,1150,77,40,0,1,0,0,0,0
2,1715,84,46,0,0,1,0,0,0
2,1898,71,48,0,0,1,0,1,0
2,2161,89,68,0,1,0,0,0,0
2,2704,71,61,1,0,1,0,1,0
1,18,75,32,0,1,0,0,1,0
1,740,86,60,0,0,1,0,1,0
1,911,86,52,0,0,1,0,1,0
1,1045,87,28,0,1,0,0,1,0
1,1115,74,58,0,1,0,0,0,0
1,1163,92,31,0,0,1,0,1,0
1,1165,94,41,0,0,1,0,1,1
1,1335,92,51,0,0,0,1,1,0
1,1429,90,58,0,0,0,1,1,1
1,1554,68,43,1,1,0,0,1,1
1,1625,93,45,0,0,1,0,1,0
1,1722,83,34,0,0,1,0,1,0
1,1798,76,56,0,1,0,0,1,0
1,2301,85,56,0,1,0,0,1,0
1,2332,82,47,0,0,1,0,0,0
1,2424,83,35,0,0,1,0,1,0
1,2526,92,62,0,1,0,0,1,0
1,2630,96,47,0,0,1,0,1,1
2,80,89,31,0,1,0,0,1,0
2,130,93,66,0,1,0,0,1,0
2,195,95,65,0,1,0,0,1,0
2,361,82,76,0,1,0,0,0,0
2,548,72,64,0,1,0,0,1,0
2,1049,88,58,0,1,0,0,1,0
2,1144,87,56,0,0,1,0,1,0
2,2190,94,37,0,0,0,1,1,0
2,2338,79,52,0,1,0,0,1,1
2,2791,96,48,0,0,1,0,1,0
1,17,76,66,0,0,1,0,1,0
1,215,92,54,0,0,0,1,1,0
1,218,97,50,0,1,0,0,1,0
1,558,91,68,0,0,1,0,0,0
1,1148,88,42,0,0,1,0,0,0
1,1281,91,73,0,1,0,0,0,0
1,1375,92,52,0,0,0,1,1,0
1,1995,75,60,1,0,1,0,0,0
1,2043,93,29,0,0,1,0,1,0
1,2111,90,35,0,0,1,0,0,0
1,2271,74,27,0,1,0,0,0,0
1,2659,87,38,0,0,1,0,1,0
2,240,87,48,0,1,0,0,0,0
2,596,71,58,0,0,1,0,0,0
2,653,80,53,0,1,0,0,1,1
2,1169,77,40,0,1,0,0,0,0
2,1322,76,60,1,1,0,0,1,0
2,1467,73,42,0,1,0,0,0,0
2,2708,76,48,0,1,0,0,1,0
2,2752,68,45,0,1,0,0,0,0
1,698,91,43,0,0,0,1,1,0
1,768,81,28,0,1,0,0,1,0
1,1125,72,48,0,1,0,0,1,0
1,1178,71,41,0,1,0,0,1,0
1,1281,88,47,0,1,0,0,0,0
1,1365,80,35,0,1,0,0,1,0
1,1793,91,61,0,1,0,0,1,1
1,1936,74,57,0,1,0,0,1,0
1,2279,88,13,1,1,0,0,1,0
1,2341,95,59,0,1,0,0,1,1
1,2656,86,33,0,1,0,0,0,0
2,226,89,30,0,1,0,0,1,0
2,385,93,42,0,0,0,1,1,0
2,531,83,35,0,1,0,0,1,0
2,642,89,55,0,0,0,1,1,0
2,1088,89,48,0,0,0,1,0,0
2,1148,98,57,0,0,0,1,1,0
2,1215,96,54,0,1,0,0,1,0
2,1244,77,34,0,1,0,0,0,0
2,1251,99,52,0,0,0,1,1,1
2,1566,76,58,1,1,0,0,0,0
2,1653,78,32,0,1,0,0,0,0
2,1695,95,62,0,0,0,1,1,0
2,1767,88,74,0,1,0,0,0,0
2,2002,93,48,0,0,0,1,1,0
2,2190,86,32,0,1,0,0,0,0
2,2406,87,62,0,1,0,0,1,0
2,2579,70,44,1,1,0,0,0,0
1,354,87,44,0,0,0,1,1,0
1,1530,69,65,0,1,0,0,1,0
1,1727,90,60,0,1,0,0,1,1
1,1801,91,73,0,0,1,0,0,0
1,1912,67,36,0,0,1,0,1,0
1,2134,91,41,0,0,0,1,1,0
1,2334,87,42,0,1,0,0,1,0
1,2452,87,45,0,1,0,0,1,0
2,1357,77,40,0,0,1,0,1,1
2,1700,78,27,0,1,0,0,1,0
2,2525,89,61,0,1,0,0,1,0
1,122,87,66,0,0,0,1,1,0
1,580,85,61,0,0,1,0,1,0
1,581,93,49,0,0,0,1,1,0
1,627,89,25,0,0,1,0,1,0
1,1140,78,68,0,1,0,0,0,0
1,1143,80,76,0,0,1,0,0,0
1,1259,88,34,0,0,1,0,0,0
1,1361,92,58,0,1,0,0,1,1
1,1681,82,47,0,1,0,0,1,0
1,2527,73,65,1,1,0,0,1,0
2,222,91,49,0,0,0,1,1,0
2,648,90,64,0,1,0,0,0,0
2,809,90,44,0,0,1,0,1,0
2,988,89,48,0,1,0,0,1,0
2,1079,89,23,0,1,0,0,1,1
2,1754,85,41,0,1,0,0,0,0
2,2150,79,59,0,0,1,0,1,0
2,2658,87,45,0,1,0,0,1,0
2,2709,83,61,0,0,1,0,1,0
1,429,81,52,0,0,1,0,0,0
1,599,88,32,0,0,1,0,0,0
1,790,94,61,0,0,0,1,0,0
1,1141,91,71,0,1,0,0,0,0
1,1398,94,60,0,0,0,1,1,0
1,1609,78,45,0,1,0,0,1,0
1,1667,73,42,0,1,0,0,0,0
1,1800,97,59,0,1,0,0,1,0
1,1993,90,70,0,1,0,0,1,0
1,2153,91,73,0,1,0,0,1,0
1,2277,78,59,1,0,1,0,1,1
1,2372,88,62,0,1,0,0,1,0
1,2505,90,65,0,1,0,0,1,0
1,2507,93,47,0,0,1,0,1,1
1,2705,78,35,1,1,0,0,1,1
2,91,71,42,1,0,1,0,1,0
2,859,73,55,1,0,1,0,1,0
2,983,78,35,0,1,0,0,0,0
2,1470,82,49,0,0,1,0,0,0
2,1472,83,49,0,0,1,0,1,1
2,2053,79,51,0,1,0,0,0,0
2,2691,89,56,0,0,0,1,0,0
1,319,95,56,0,0,0,1,1,1
1,438,90,44,0,0,0,1,1,0
1,967,82,58,0,1,0,0,1,0
1,1309,90,68,0,0,1,0,1,0
1,1439,78,35,0,1,0,0,0,0
1,1462,71,50,0,1,0,0,1,0
1,1597,93,45,0,1,0,0,1,0
1,1622,91,51,0,0,1,0,1,1
1,2231,84,53,0,1,0,0,0,0
1,2241,93,66,0,1,0,0,1,0
1,2269,87,56,0,1,0,0,1,0
1,2687,94,48,0,0,0,1,1,0
2,421,84,35,0,1,0,0,0,0
2,806,83,53,0,1,0,0,1,0
2,985,72,55,0,1,0,0,0,0
2,1012,86,62,0,1,0,0,1,0
2,1255,90,52,0,0,0,1,0,0
2,1347,82,25,0,1,0,0,1,0
2,1463,81,50,0,1,0,0,1,0
2,1536,87,50,0,0,0,1,1,0
2,1601,93,45,0,0,0,1,1,0
2,1761,78,46,0,0,1,0,1,0
2,1901,87,43,0,1,0,0,1,0
2,2117,74,37,1,1,0,0,1,0
2,2351,90,73,0,1,0,0,1,1
2,2698,89,63,0,0,1,0,1,0
2,2798,81,49,0,1,0,0,0,0
1,279,95,73,0,1,0,0,0,0
1,365,80,34,0,0,1,0,1,0
1,883,77,49,0,1,0,0,1,0
1,1025,96,49,0,1,0,0,1,0
1,1069,78,37,0,1,0,0,1,0
1,1084,92,30,0,1,0,0,1,0
1,1132,84,48,0,1,0,0,0,0
1,1367,91,66,0,1,0,0,1,0
1,1950,78,54,0,0,1,0,0,0
1,2382,94,40,0,1,0,0,0,0
2,289,79,26,0,1,0,0,0,0
2,786,86,47,0,1,0,0,0,0
2,882,46,54,0,1,0,0,1,0
2,1366,88,52,0,0,0,1,1,0
2,1506,90,30,0,1,0,0,0,0
2,1510,85,60,0,1,0,0,0,0
2,2407,79,43,0,0,1,0,0,0
2,2679,89,23,0,1,0,0,1,0
2,2938,65,51,0,1,0,0,1,0
2,2994,75,28,0,0,1,0,0,0
1,255,90,69,0,0,1,0,1,1
1,500,89,37,0,0,1,0,1,1
1,1175,98,32,0,1,0,0,1,0
1,1212,77,69,0,1,0,0,0,0
1,1419,93,49,0,1,0,0,1,0
1,1435,76,69,0,0,1,0,1,0
1,1589,72,60,1,0,1,0,0,0
1,1666,82,55,0,1,0,0,1,0
1,1780,90,68,0,0,1,0,1,1
